DATE,Recession,Gold_reserves_billion
1940-01-03,0,153.14024
1940-01-10,0,153.93928
1940-01-17,0,154.42506
1940-01-24,0,154.91722
1940-01-31,0,155.61455
1940-02-07,0,156.29737
1940-02-14,0,156.84736
1940-02-21,0,157.48552
1940-02-28,0,158.03195
1940-03-06,0,158.78193
1940-03-13,0,159.41980999999998
1940-03-20,0,160.05956
1940-03-27,0,160.55857
1940-04-03,0,161.09742
1940-04-10,0,161.69745999999998
1940-04-17,0,162.98251
1940-04-24,0,163.87616999999997
1940-05-01,0,164.52617999999998
1940-05-08,0,165.06063999999998
1940-05-15,0,167.01064
1940-05-22,0,168.49713
1940-05-29,0,169.44493999999997
1940-06-05,0,170.63982
1940-06-12,0,172.12666000000002
1940-06-19,0,175.47666
1940-06-26,0,176.64338
1940-07-03,0,178.51337
1940-07-10,0,179.55338
1940-07-17,0,180.38831
1940-07-24,0,181.26829
1940-07-31,0,182.01829
1940-08-07,0,182.86828000000003
1940-08-14,0,183.99931
1940-08-21,0,184.98804
1940-08-28,0,185.73804
1940-09-04,0,186.42695
1940-09-11,0,186.82695999999999
1940-09-18,0,187.67696
1940-09-25,0,188.5509
1940-10-02,0,189.65092
1940-10-09,0,190.43681
1940-10-16,0,190.88583
1940-10-23,0,191.77374
1940-10-30,0,192.90372
1940-11-06,0,193.33696
1940-11-13,0,194.03691999999998
1940-11-20,0,195.02471000000003
1940-11-27,0,195.57448
1940-12-04,0,196.06294999999997
1940-12-11,0,196.41295
1940-12-18,0,196.72008999999997
1940-12-24,0,196.9201
1940-12-31,0,197.60473000000002
1941-01-08,0,198.13889
1941-01-15,0,198.55502
1941-01-22,0,198.89604
1941-01-29,0,199.06605
1941-02-05,0,199.13064999999997
1941-02-12,0,199.12379
1941-02-19,0,199.11939999999998
1941-02-26,0,199.70525
1941-03-05,0,200.40490000000003
1941-03-12,0,201.14193
1941-03-19,0,201.14195
1941-03-26,0,201.12848999999997
1941-04-02,0,201.11767
1941-04-09,0,201.21769
1941-04-16,0,201.35238
1941-04-23,0,201.70236
1941-04-30,0,202.03870999999998
1941-05-07,0,202.12876
1941-05-14,0,202.32876
1941-05-21,0,202.66279999999998
1941-05-28,0,203.26281
1941-06-04,0,203.24674
1941-06-11,0,203.24676
1941-06-18,0,203.23239
1941-06-25,0,203.23238
1941-07-02,0,203.21084
1941-07-09,0,203.21084
1941-07-16,0,203.19718
1941-07-23,0,203.18802
1941-07-30,0,203.18804
1941-08-06,0,203.17188
1941-08-13,0,203.17186
1941-08-20,0,203.15760999999998
1941-08-27,0,203.14943
1941-09-03,0,203.14178
1941-09-10,0,203.13418000000001
1941-09-17,0,203.13418000000001
1941-09-24,0,203.77772000000002
1941-10-01,0,204.80759999999998
1941-10-08,0,205.15040000000002
1941-10-15,0,205.39185
1941-10-22,0,205.73318
1941-10-29,0,205.72451
1941-11-05,0,205.71585
1941-11-12,0,205.70769
1941-11-19,0,205.70086
1941-11-26,0,205.69365000000002
1941-12-03,0,205.68511999999998
1941-12-10,0,205.66367
1941-12-17,0,205.30602
1941-12-24,0,205.29706
1941-12-31,0,205.03683
1942-01-07,0,205.03686000000002
1942-01-14,0,205.01451
1942-01-21,0,205.36452
1942-01-28,0,205.34211
1942-02-04,0,205.33177
1942-02-11,0,205.42255
1942-02-18,0,205.16534
1942-02-25,0,205.15655999999998
1942-03-04,0,205.14916000000002
1942-03-11,0,205.27915000000002
1942-03-18,0,205.07342
1942-03-25,0,204.95934
1942-04-01,0,204.79859
1942-04-08,0,204.87929
1942-04-15,0,205.07598000000002
1942-04-22,0,204.93973999999997
1942-04-29,0,205.03611
1942-05-06,0,205.09282
1942-05-13,0,205.26369
1942-05-20,0,205.23611
1942-05-27,0,205.22721
1942-06-03,0,205.31169000000003
1942-06-10,0,205.32071
1942-06-17,0,205.70379
1942-06-24,0,205.66775
1942-07-01,0,205.65669000000003
1942-07-08,0,205.64643
1942-07-15,0,205.63859
1942-07-22,0,205.62727999999998
1942-07-29,0,205.63226999999998
1942-08-05,0,205.60817
1942-08-12,0,205.59582999999998
1942-08-19,0,205.61611000000002
1942-08-26,0,205.64162
1942-09-02,0,205.75225999999998
1942-09-09,0,205.74367999999998
1942-09-16,0,205.78034
1942-09-23,0,205.77266
1942-09-30,0,205.75959999999998
1942-10-07,0,205.73205000000002
1942-10-14,0,205.84594
1942-10-21,0,205.7279
1942-10-28,0,205.63541
1942-11-04,0,205.69206999999997
1942-11-11,0,205.76618
1942-11-18,0,205.66494
1942-11-25,0,205.73436
1942-12-02,0,205.72703
1942-12-09,0,205.71777999999998
1942-12-16,0,205.82601
1942-12-23,0,205.71374
1942-12-30,0,205.54842
1943-01-06,0,205.43526000000003
1943-01-13,0,205.41926999999998
1943-01-20,0,205.30486000000002
1943-01-27,0,205.27258999999998
1943-02-03,0,204.98957
1943-02-10,0,204.77883000000003
1943-02-17,0,204.78578000000002
1943-02-24,0,204.77169999999998
1943-03-03,0,204.85411
1943-03-10,0,204.84150000000002
1943-03-17,0,204.47501
1943-03-24,0,204.34768
1943-03-31,0,204.13402
1943-04-07,0,203.78124
1943-04-14,0,203.36662
1943-04-21,0,203.15998
1943-04-28,0,203.04527
1943-05-05,0,203.03101999999998
1943-05-12,0,202.81862
1943-05-19,0,202.79761
1943-05-26,0,202.58252000000002
1943-06-02,0,202.64373
1943-06-09,0,202.43124
1943-06-16,0,202.42305
1943-06-23,0,202.26475
1943-06-30,0,202.24389
1943-07-07,0,202.22901000000002
1943-07-14,0,202.00827
1943-07-21,0,201.82644
1943-07-28,0,201.64724999999999
1943-08-04,0,201.62639
1943-08-11,0,201.41170999999997
1943-08-18,0,201.24697
1943-08-25,0,201.2263
1943-09-01,0,200.71061
1943-09-08,0,200.67458
1943-09-15,0,200.4281
1943-09-22,0,200.45082
1943-09-29,0,200.12473000000003
1943-10-06,0,200.10614
1943-10-13,0,199.89024
1943-10-20,0,199.66995
1943-10-27,0,199.6375
1943-11-03,0,199.46598999999998
1943-11-10,0,199.33114
1943-11-17,0,199.31165000000001
1943-11-24,0,199.14621
1943-12-01,0,198.96311000000003
1943-12-08,0,198.74831999999998
1943-12-15,0,198.37205000000003
1943-12-22,0,198.35278
1943-12-29,0,198.33259999999999
1944-01-05,0,197.63871
1944-01-12,0,197.62003
1944-01-19,0,197.60149
1944-01-26,0,197.57428
1944-02-02,0,197.45689
1944-02-09,0,196.80466
1944-02-16,0,196.38567
1944-02-23,0,195.74866000000003
1944-03-01,0,195.45712
1944-03-08,0,195.04244
1944-03-15,0,195.05164000000002
1944-03-22,0,194.30175
1944-03-29,0,194.2486
1944-04-05,0,193.62393
1944-04-12,0,193.00322
1944-04-19,0,193.08880000000002
1944-04-26,0,192.65762999999998
1944-05-03,0,192.09866999999997
1944-05-10,0,192.09168000000003
1944-05-17,0,191.84094000000002
1944-05-24,0,191.52496
1944-05-31,0,190.96799
1944-06-07,0,190.46510999999998
1944-06-14,0,190.44959
1944-06-21,0,190.33174
1944-06-28,0,190.31187999999997
1944-07-05,0,189.69325
1944-07-12,0,189.48658
1944-07-19,0,188.7704
1944-07-26,0,188.2486
1944-08-02,0,188.35805
1944-08-09,0,188.34113000000002
1944-08-16,0,188.32401000000002
1944-08-23,0,187.80687999999998
1944-08-30,0,187.78916
1944-09-06,0,187.37803
1944-09-13,0,187.16331
1944-09-20,0,187.10913
1944-09-27,0,186.49233
1944-10-04,0,186.47423999999998
1944-10-11,0,185.6038
1944-10-18,0,185.59987
1944-10-25,0,185.58893
1944-11-01,0,185.53954000000002
1944-11-08,0,185.64176
1944-11-15,0,185.39686
1944-11-22,0,185.28175
1944-11-29,0,185.26567
1944-12-06,0,185.02847000000003
1944-12-13,0,185.00125
1944-12-20,0,184.77091000000001
1944-12-27,0,184.67092
1945-01-03,0,184.44471000000001
1945-01-10,0,184.17355
1945-01-17,0,183.95825000000002
1945-01-24,0,183.93253
1945-01-31,0,183.73253
1945-02-07,0,183.72686000000002
1945-02-14,0,183.20006
1945-02-21,1,183.19938
1945-02-28,1,183.45675
1945-03-07,1,182.92304000000001
1945-03-14,1,182.95829
1945-03-21,1,182.87462
1945-03-28,1,182.63447
1945-04-04,1,182.61059
1945-04-11,1,182.53507000000002
1945-04-18,1,182.31288
1945-04-25,1,182.09158
1945-05-02,1,182.07330000000002
1945-05-09,1,181.85737
1945-05-16,1,181.94506
1945-05-23,1,181.13172999999998
1945-05-30,1,181.11559
1945-06-06,1,181.09946
1945-06-13,1,181.09369999999998
1945-06-20,1,181.0848
1945-06-27,1,181.06568
1945-07-03,1,180.54516999999998
1945-07-11,1,180.53128
1945-07-18,1,180.51368
1945-07-25,1,180.40569
1945-08-01,1,179.80564999999999
1945-08-08,1,179.78912
1945-08-15,1,179.68916000000002
1945-08-22,1,179.28827
1945-08-29,1,179.26412
1945-09-05,1,179.19793
1945-09-12,1,179.21432000000001
1945-09-19,1,179.21432000000001
1945-09-26,1,179.19098000000002
1945-10-03,1,178.97854999999998
1945-10-10,1,178.66886
1945-10-17,0,178.8082
1945-10-24,0,178.79415
1945-10-31,0,178.79415
1945-11-07,0,178.7327
1945-11-14,0,178.73001
1945-11-21,0,178.71286
1945-11-28,0,178.71290000000002
1945-12-05,0,178.92273
1945-12-12,0,178.91087
1945-12-19,0,178.62951
1945-12-26,0,178.62936000000002
1946-01-02,0,178.62923999999998
1946-01-09,0,178.90883000000002
1946-01-16,0,179.59946
1946-01-23,0,179.57989
1946-01-30,0,179.82989
1946-02-06,0,179.8299
1946-02-13,0,179.82973
1946-02-20,0,180.42970000000003
1946-02-27,0,180.48932000000002
1946-03-06,0,180.78198
1946-03-13,0,180.78199
1946-03-20,0,180.76103
1946-03-27,0,180.75038
1946-04-03,0,181.00032
1946-04-10,0,180.98932000000002
1946-04-17,0,181.00036
1946-04-24,0,180.98201
1946-05-01,0,180.96464
1946-05-08,0,180.95075
1946-05-15,0,180.93670999999998
1946-05-22,0,180.935
1946-05-29,0,180.92118
1946-06-05,0,180.91322
1946-06-12,0,180.91096000000002
1946-06-19,0,181.06095000000002
1946-06-26,0,181.03034
1946-07-03,0,181.11514
1946-07-10,0,181.11514
1946-07-17,0,181.09557
1946-07-24,0,181.0743
1946-07-31,0,181.05481
1946-08-07,0,181.03556
1946-08-14,0,181.01912000000002
1946-08-21,0,181.00007000000002
1946-08-28,0,180.97549999999998
1946-09-04,0,180.96256000000002
1946-09-11,0,180.99241
1946-09-18,0,180.98624
1946-09-25,0,180.96794999999997
1946-10-02,0,180.95014
1946-10-09,0,181.22459999999998
1946-10-16,0,181.25440999999998
1946-10-23,0,182.23544
1946-10-30,0,182.28545999999997
1946-11-06,0,182.3809
1946-11-13,0,182.34144
1946-11-20,0,182.91772
1946-11-27,0,183.09619999999998
1946-12-04,0,183.07633
1946-12-11,0,182.956
1946-12-18,0,183.82914
1946-12-24,0,183.81305
1946-12-31,0,183.81293000000002
1947-01-08,0,183.78427
1947-01-15,0,184.11327
1947-01-22,0,185.29353
1947-01-29,0,186.26898
1947-02-05,0,185.75039
1947-02-12,0,185.73301
1947-02-19,0,185.96496
1947-02-26,0,190.85057
1947-03-05,0,191.63359
1947-03-12,0,191.61338
1947-03-19,0,191.63745
1947-03-26,0,191.815
1947-04-02,0,192.49606
1947-04-09,0,192.57619
1947-04-16,0,193.45886
1947-04-23,0,193.83557000000002
1947-04-30,0,195.36509999999998
1947-05-07,0,195.69466
1947-05-14,0,196.27575000000002
1947-05-21,0,196.45678
1947-05-28,0,196.88730999999999
1947-06-04,0,197.37093000000002
1947-06-11,0,197.82095
1947-06-18,0,198.91418000000002
1947-06-25,0,199.39103
1947-07-02,0,200.57075
1947-07-09,0,201.01868
1947-07-16,0,201.9885
1947-07-23,0,202.23848999999998
1947-07-30,0,202.91115000000002
1947-08-06,0,203.58792000000003
1947-08-13,0,203.66795
1947-08-20,0,204.26794999999998
1947-08-27,0,205.24133999999998
1947-09-03,0,205.34115000000003
1947-09-10,0,205.92146
1947-09-17,0,207.25197
1947-09-24,0,207.22742
1947-10-01,0,207.22739
1947-10-08,0,208.45098000000002
1947-10-15,0,209.05098
1947-10-22,0,209.7645
1947-10-29,0,210.4438
1947-11-05,0,210.92236
1947-11-12,0,211.90712
1947-11-19,0,212.63912
1947-11-26,0,213.43138
1947-12-03,0,214.18038
1947-12-10,0,214.51054
1947-12-17,0,214.68837
1947-12-24,0,214.82487
1947-12-31,0,214.92419
1948-01-07,0,215.05236000000002
1948-01-14,0,215.45076
1948-01-21,0,215.88133000000002
1948-01-28,0,216.56252
1948-02-04,0,216.99801
1948-02-11,0,216.98501
1948-02-18,0,217.18625
1948-02-25,0,217.76219
1948-03-03,0,217.79378
1948-03-10,0,218.2627
1948-03-17,0,218.60640999999998
1948-03-24,0,218.68009999999998
1948-03-31,0,218.78010999999998
1948-04-07,0,218.85815
1948-04-14,0,218.92864
1948-04-21,0,218.92698000000001
1948-04-28,0,219.09564999999998
1948-05-05,0,219.19143
1948-05-12,0,219.65186000000003
1948-05-19,0,219.79390999999998
1948-05-26,0,220.25893
1948-06-02,0,220.75894
1948-06-09,0,220.85892
1948-06-16,0,222.41392
1948-06-23,0,222.61074
1948-06-30,0,222.57813
1948-07-07,0,223.07815
1948-07-14,0,223.14753000000002
1948-07-21,0,223.79751
1948-07-28,0,223.96803
1948-08-04,0,224.04175999999998
1948-08-11,0,224.20133
1948-08-18,0,224.40133000000003
1948-08-25,0,224.49593000000002
1948-09-01,0,224.61649
1948-09-08,0,225.31648
1948-09-15,0,225.91647
1948-09-22,0,226.06344
1948-09-29,0,226.03201
1948-10-06,0,226.23203
1948-10-13,0,226.89394000000001
1948-10-20,0,227.09392
1948-10-27,0,227.29390999999998
1948-11-03,0,227.45731
1948-11-10,0,228.25732
1948-11-17,1,228.42677
1948-11-24,1,228.82681
1948-12-01,1,228.88612
1948-12-08,1,229.60691
1948-12-15,1,229.59921999999997
1948-12-22,1,229.59921999999997
1948-12-29,1,229.56080000000003
1949-01-05,1,229.76081
1949-01-12,1,229.93096000000003
1949-01-19,1,229.96186
1949-01-26,1,230.15169999999998
1949-02-02,1,230.41944999999998
1949-02-09,1,230.4181
1949-02-16,1,230.38907
1949-02-23,1,230.4562
1949-03-02,1,230.45368
1949-03-09,1,230.47202000000001
1949-03-16,1,230.57202
1949-03-23,1,230.69257000000002
1949-03-30,1,230.76649
1949-04-06,1,230.75115000000002
1949-04-13,1,230.73748
1949-04-20,1,230.72731
1949-04-27,1,230.92715
1949-05-04,1,231.12643
1949-05-11,1,231.22609
1949-05-18,1,231.19277
1949-05-25,1,231.16568999999998
1949-06-01,1,231.16129
1949-06-08,1,231.58181000000002
1949-06-15,1,232.07932
1949-06-22,1,232.05151999999998
1949-06-29,1,232.40151000000003
1949-07-06,1,232.549
1949-07-13,1,232.87786
1949-07-20,1,232.88926
1949-07-27,1,232.8526
1949-08-03,1,233.19848000000002
1949-08-10,1,233.25702
1949-08-17,1,233.60311000000002
1949-08-24,1,233.5702
1949-08-31,1,233.61997
1949-09-07,1,233.93818
1949-09-14,1,234.0361
1949-09-21,1,234.40027999999998
1949-09-28,1,233.49988000000002
1949-10-05,1,233.45699000000002
1949-10-12,1,233.55335
1949-10-19,0,233.24983
1949-10-26,0,233.20318
1949-11-02,0,233.16998999999998
1949-11-09,0,232.65171999999998
1949-11-16,0,232.65173
1949-11-23,0,232.71916000000002
1949-11-30,0,232.31916
1949-12-07,0,232.28231
1949-12-14,0,232.26226
1949-12-21,0,231.76223000000002
1949-12-28,0,231.76221
1950-01-04,0,231.72362
1950-01-11,0,231.93504000000001
1950-01-18,0,231.93504000000001
1950-01-25,0,231.98227
1950-02-01,0,231.63675
1950-02-08,0,231.24461
1950-02-15,0,231.24459
1950-02-22,0,231.20348
1950-03-01,0,231.20351
1950-03-08,0,231.20351
1950-03-15,0,231.01856
1950-03-22,0,230.47947
1950-03-29,0,230.19767
1950-04-05,0,230.2977
1950-04-12,0,230.2977
1950-04-19,0,230.24524000000002
1950-04-26,0,230.35363
1950-05-03,0,230.33077
1950-05-10,0,230.48076
1950-05-17,0,230.38077
1950-05-24,0,230.21021000000002
1950-05-31,0,229.98058
1950-06-07,0,229.98059
1950-06-14,0,229.9457
1950-06-21,0,229.92078
1950-06-28,0,229.82081
1950-07-05,0,229.81958999999998
1950-07-12,0,229.56959999999998
1950-07-19,0,229.50776000000002
1950-07-26,0,228.95963
1950-08-02,0,228.85743
1950-08-09,0,227.85687000000001
1950-08-16,0,227.09848999999997
1950-08-23,0,225.6985
1950-08-30,0,225.14544
1950-09-06,0,223.39374
1950-09-13,0,223.34620999999999
1950-09-20,0,222.87202000000002
1950-09-27,0,222.35055
1950-10-04,0,222.64958
1950-10-11,0,222.11567
1950-10-18,0,220.78844
1950-10-25,0,220.86598
1950-11-01,0,220.44848000000002
1950-11-08,0,219.94400000000002
1950-11-15,0,219.19526000000002
1950-11-22,0,218.67524
1950-11-29,0,217.97528
1950-12-06,0,217.34170999999998
1950-12-13,0,216.81302
1950-12-20,0,215.51301
1950-12-27,0,215.47934
1951-01-03,0,214.57631
1951-01-10,0,212.93219000000002
1951-01-17,0,212.50647
1951-01-24,0,212.10358
1951-01-31,0,211.60274
1951-02-07,0,211.10208
1951-02-14,0,210.25187999999997
1951-02-21,0,209.72219
1951-02-28,0,208.5222
1951-03-07,0,207.10193999999998
1951-03-14,0,206.75069
1951-03-21,0,206.22744999999998
1951-03-28,0,206.18899000000002
1951-04-04,0,205.66692999999998
1951-04-11,0,205.74321
1951-04-18,0,205.71334
1951-04-25,0,205.68194
1951-05-02,0,205.1623
1951-05-09,0,205.14009
1951-05-16,0,205.11342000000002
1951-05-23,0,205.10755
1951-05-30,0,205.07666
1951-06-06,0,205.09151000000003
1951-06-13,0,205.21503
1951-06-20,0,205.18265
1951-06-27,0,205.18241
1951-07-03,0,205.11778999999999
1951-07-11,0,205.11436
1951-07-18,0,205.06618999999998
1951-07-25,0,205.04249
1951-08-01,0,205.04042
1951-08-08,0,205.19941
1951-08-15,0,205.67293
1951-08-22,0,205.64279
1951-08-29,0,205.6139
1951-09-05,0,206.11159
1951-09-12,0,206.19108
1951-09-19,0,206.96922999999998
1951-09-26,0,207.74586
1951-10-03,0,207.81587
1951-10-10,0,208.18424
1951-10-17,0,208.66454000000002
1951-10-24,0,209.13971
1951-10-31,0,210.03937000000002
1951-11-07,0,210.50797
1951-11-14,0,210.57664
1951-11-21,0,211.05617999999998
1951-11-28,0,211.15618999999998
1951-12-05,0,211.65616000000003
1951-12-12,0,211.80616999999998
1951-12-19,0,212.86649
1951-12-26,0,213.96264
1952-01-02,0,214.82064
1952-01-09,0,215.54375
1952-01-16,0,216.04372
1952-01-23,0,216.7651
1952-01-30,0,217.31485
1952-02-06,0,217.82353999999998
1952-02-13,0,218.27354
1952-02-20,0,218.52609
1952-02-27,0,218.92376000000002
1952-03-05,0,220.92334
1952-03-12,0,220.92334
1952-03-19,0,221.02308000000002
1952-03-26,0,221.06375
1952-04-02,0,221.15375
1952-04-09,0,221.15240000000003
1952-04-16,0,221.09524000000002
1952-04-23,0,221.09522
1952-04-30,0,221.05681
1952-05-07,0,221.01799
1952-05-14,0,220.9909
1952-05-21,0,221.06661
1952-05-28,0,221.03388999999999
1952-06-04,0,221.01830999999999
1952-06-11,0,220.99047
1952-06-18,0,220.97592
1952-06-25,0,221.45065
1952-07-02,0,221.54878
1952-07-09,0,221.63401000000002
1952-07-16,0,221.49468000000002
1952-07-23,0,221.49231
1952-07-30,0,221.46344000000002
1952-08-06,0,221.53656999999998
1952-08-13,0,221.50316999999998
1952-08-20,0,221.48739
1952-08-27,0,221.46756000000002
1952-09-03,0,221.46754
1952-09-10,0,221.43162
1952-09-17,0,221.43159
1952-09-24,0,221.46922999999998
1952-10-01,0,221.46922999999998
1952-10-08,0,221.42036
1952-10-15,0,221.39329
1952-10-22,0,221.36142
1952-10-29,0,221.33554
1952-11-05,0,221.3957
1952-11-12,0,221.34026999999998
1952-11-19,0,221.30818
1952-11-26,0,221.45049
1952-12-03,0,221.45051
1952-12-10,0,221.42954
1952-12-17,0,220.78276999999997
1952-12-23,0,219.85705000000002
1952-12-30,0,219.85705000000002
1953-01-07,0,219.35706
1953-01-14,0,219.31990000000002
1953-01-21,0,218.84104
1953-01-28,0,218.4037
1953-02-04,0,217.3843
1953-02-11,0,216.38379
1953-02-18,0,215.40331999999998
1953-02-25,0,214.80175
1953-03-04,0,214.76458
1953-03-11,0,214.26459
1953-03-18,0,214.23247
1953-03-25,0,213.73225
1953-04-01,0,213.67236
1953-04-08,0,213.61270000000002
1953-04-15,0,213.86268
1953-04-22,0,213.83443
1953-04-29,0,213.85718
1953-05-06,0,213.80386
1953-05-13,0,213.82848
1953-05-20,0,213.83798
1953-05-27,0,213.56074
1953-06-03,0,213.51904
1953-06-10,0,213.54286
1953-06-17,0,213.36427
1953-06-24,0,213.12732
1953-07-01,0,212.87281
1953-07-08,0,212.58589
1953-07-15,1,211.91187000000002
1953-07-22,1,210.91186000000002
1953-07-29,1,210.85413
1953-08-05,1,210.35323
1953-08-12,1,210.36869
1953-08-19,1,210.44581
1953-08-26,1,210.42767
1953-09-02,1,209.92767
1953-09-09,1,209.90068
1953-09-16,1,209.88125
1953-09-23,1,209.87281
1953-09-30,1,209.33467000000002
1953-10-07,1,209.40507000000002
1953-10-14,1,209.52369
1953-10-21,1,208.99723000000003
1953-10-28,1,208.96991000000003
1953-11-04,1,208.96793000000002
1953-11-11,1,213.93203000000003
1953-11-18,1,213.93201000000002
1953-11-25,1,213.38349
1953-12-02,1,213.48348000000001
1953-12-09,1,213.45104
1953-12-16,1,213.41674
1953-12-23,1,213.38747
1953-12-30,1,213.38747
1954-01-06,1,213.50035
1954-01-13,1,213.50033
1954-01-20,1,213.21882000000002
1954-01-27,1,213.1922
1954-02-03,1,212.74105
1954-02-10,1,212.70851
1954-02-17,1,212.67329
1954-02-24,1,212.69754
1954-03-03,1,212.67149
1954-03-10,1,212.74567
1954-03-17,1,212.7214
1954-03-24,1,212.82027
1954-03-31,1,212.78078000000002
1954-04-07,1,212.78077000000002
1954-04-14,1,212.78602999999998
1954-04-21,1,212.7575
1954-04-28,1,212.83324000000002
1954-05-05,1,212.82989
1954-05-12,1,212.83339
1954-05-19,0,212.80955000000003
1954-05-26,0,212.87631000000002
1954-06-02,0,212.40549
1954-06-09,0,212.38402
1954-06-16,0,212.41266
1954-06-23,0,212.38508000000002
1954-06-30,0,212.38507
1954-07-07,0,212.44667
1954-07-14,0,212.42009
1954-07-21,0,212.44925999999998
1954-07-28,0,212.19830000000002
1954-08-04,0,212.17656
1954-08-11,0,211.74113
1954-08-18,0,211.71578000000002
1954-08-25,0,211.71580000000003
1954-09-01,0,211.27344000000002
1954-09-08,0,211.24154
1954-09-15,0,211.24151999999998
1954-09-22,0,211.24151999999998
1954-09-29,0,211.29363
1954-10-06,0,211.26232
1954-10-13,0,211.23575
1954-10-20,0,210.71184000000002
1954-10-27,0,210.69039
1954-11-03,0,210.78902
1954-11-10,0,210.26518
1954-11-17,0,210.31516
1954-11-24,0,210.29981
1954-12-01,0,210.29979
1954-12-08,0,210.28686000000002
1954-12-15,0,210.33686
1954-12-22,0,210.32506
1954-12-29,0,210.32507
1955-01-05,0,210.32388
1955-01-12,0,210.30317
1955-01-19,0,210.39316
1955-01-26,0,210.37899000000002
1955-02-02,0,210.37899000000002
1955-02-09,0,210.35375
1955-02-16,0,210.35039
1955-02-23,0,210.31868999999998
1955-03-02,0,210.31867
1955-03-09,0,210.31351999999998
1955-03-16,0,210.32822
1955-03-23,0,210.29559
1955-03-30,0,210.26927
1955-04-06,0,210.33554
1955-04-13,0,209.85956
1955-04-20,0,209.88330000000002
1955-04-27,0,209.85163
1955-05-04,0,209.82707
1955-05-11,0,209.90276000000003
1955-05-18,0,209.89948
1955-05-25,0,209.87855
1955-06-01,0,209.87855
1955-06-08,0,209.90891
1955-06-15,0,209.93294000000003
1955-06-22,0,209.95583
1955-06-29,0,209.93667000000002
1955-07-06,0,209.90744999999998
1955-07-13,0,209.93077000000002
1955-07-20,0,209.98074
1955-07-27,0,209.94239000000002
1955-08-03,0,209.94241000000002
1955-08-10,0,209.89919999999998
1955-08-17,0,209.86757
1955-08-24,0,209.86608
1955-08-31,0,209.92901
1955-09-07,0,209.92904
1955-09-14,0,209.90403999999998
1955-09-21,0,209.97416
1955-09-28,0,209.94005
1955-10-05,0,209.93901999999997
1955-10-12,0,210.00151999999997
1955-10-19,0,210.00151999999997
1955-10-26,0,210.06692999999999
1955-11-02,0,210.06645
1955-11-09,0,210.03510999999997
1955-11-16,0,210.00356
1955-11-23,0,210.05355
1955-11-30,0,210.02101
1955-12-07,0,210.00171999999998
1955-12-14,0,210.08435
1955-12-21,0,210.06301
1955-12-28,0,210.04193999999998
1956-01-04,0,210.09194
1956-01-11,0,210.06043000000003
1956-01-18,0,210.14099
1956-01-25,0,210.12174
1956-02-01,0,210.15472000000003
1956-02-08,0,210.12911
1956-02-15,0,210.11124
1956-02-22,0,210.11124
1956-02-29,0,210.11122
1956-03-07,0,210.14589
1956-03-14,0,210.39462
1956-03-21,0,210.29544
1956-03-28,0,210.36161
1956-04-04,0,210.36161
1956-04-11,0,210.55862000000002
1956-04-18,0,210.53647
1956-04-25,0,210.50871999999998
1956-05-02,0,210.47243999999998
1956-05-09,0,210.82179
1956-05-16,0,210.88377
1956-05-23,0,210.84924999999998
1956-05-30,0,210.84847000000002
1956-06-06,0,211.05524000000003
1956-06-13,0,211.13372999999999
1956-06-20,0,211.11306000000002
1956-06-27,0,211.08720000000002
1956-07-04,0,211.33520000000001
1956-07-11,0,211.40888999999999
1956-07-18,0,211.39503000000002
1956-07-25,0,211.3938
1956-08-01,0,211.51172
1956-08-08,0,211.73994
1956-08-15,0,211.71821
1956-08-22,0,211.71645
1956-08-29,0,211.68837
1956-09-05,0,212.02029
1956-09-12,0,212.02029
1956-09-19,0,211.99318
1956-09-26,0,211.96844000000002
1956-10-03,0,212.01843
1956-10-10,0,212.23501
1956-10-17,0,212.21277999999998
1956-10-24,0,212.26184
1956-10-31,0,212.23136
1956-11-07,0,212.30598999999998
1956-11-14,0,212.30599999999998
1956-11-21,0,212.30601
1956-11-28,0,212.27414000000002
1956-12-05,0,213.24266
1956-12-12,0,212.22538
1956-12-19,0,212.40903999999998
1956-12-26,0,212.69344
1957-01-02,0,212.69341
1957-01-09,0,212.69344
1957-01-16,0,212.69343
1957-01-23,0,212.6502
1957-01-30,0,215.61539000000002
1957-02-06,0,215.61443
1957-02-13,0,215.67909
1957-02-20,0,216.26291
1957-02-27,0,216.26292
1957-03-06,0,216.22991000000002
1957-03-13,0,216.20958
1957-03-20,0,216.1879
1957-03-27,0,216.26539
1957-04-03,0,216.24478
1957-04-10,0,216.22286
1957-04-17,0,216.35039
1957-04-24,0,216.34826
1957-05-01,0,216.34827
1957-05-08,0,216.41341
1957-05-15,0,216.36437
1957-05-22,0,216.34075
1957-05-29,0,219.32054
1957-06-05,0,219.30335
1957-06-12,0,219.38549
1957-06-19,0,219.36807000000002
1957-06-26,0,219.44655
1957-07-03,0,219.4454
1957-07-10,0,219.4454
1957-07-17,0,219.41060000000002
1957-07-24,0,219.3798
1957-07-31,0,219.4615
1957-08-07,0,219.44054
1957-08-14,0,219.42379
1957-08-21,1,219.40893
1957-08-28,1,219.38698
1957-09-04,1,219.38698
1957-09-11,1,219.45597
1957-09-18,1,219.45523
1957-09-25,1,219.42633
1957-10-02,1,219.55424
1957-10-09,1,219.58662
1957-10-16,1,219.78572
1957-10-23,1,219.8518
1957-10-30,1,219.92727
1957-11-06,1,220.21822
1957-11-13,1,220.46598999999998
1957-11-20,1,220.72722000000002
1957-11-27,1,220.7254
